"Domaine","Table","Attribut","Type"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_date_modification_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_effectif_operateur","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_effectif_regleur","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_horizon_de_capacite_finie","integer"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_horizon_fige","integer"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_libelle_centre_de_charge","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_nombre_de_ressources","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_ordre_de_priorite_sur_le_plan_de_charge","integer"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_seuil_d_alerte","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_sous_traitance","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_type","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_type_de_capacite","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_id_categorieoperateur","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_id_categorieregleur","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_id_creeparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_id_divisionaffaire","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_id_modifieparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_id_pdccalculcharge","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_id_pdccalculchargebrut","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_id_recherche_operationcc","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_id_semainetypecentrecharge","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_id_soustraitant","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","cent_charg_sup_supervision","text"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_id_pdcoperationordrefabrication","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_attente_amont","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_attente_aval","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_bon_de_travail","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_commentaire","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_cout_de_machine_prevu","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_cout_de_main_d_oeuvre_prevu","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_cout_de_revient_prevu","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_cout_de_revient_reel","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_cout_de_soustraitance_fixe","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_cout_de_soustraitance_unitaire","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_cout_horaire_main_oeuvre_operateur","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_cout_horaire_de_la_main_d_oeuvre_regleur","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_cout_horaire_machine_operateur","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_cout_horaire_machine_regleur","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_cout_total_prevu_de_soustraitance","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_critere_de_planification","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_date_creation_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_date_modification_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_debut_prevu_le","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_debut_reel_le","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_delai_de_realisation","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_effectif_operateur","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_effectif_regleur","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_etat_d_avancement_de_l_operation","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_etiquette_de_regroupement","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_fin_prevue_le","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_fin_reelle_le","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_libelle_de_l_operation","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_nature","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_nombre_de_ressources","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_numero_d_ordre","integer"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_operation_de_soustraitance","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_operation_figee","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_quantite","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_quantite_de_chevauchement","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_quantite_fabriquee_reelle","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_quantite_rebutee_reelle","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_quantite_rejetee_prevue","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_statut_de_modification","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_statut_de_proposition_de_soustraitance","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_temps_de_fabrication_machine_reel","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_temps_de_fabrication_mo_reel","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_temps_de_fabrication_prevu","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_temps_de_reglage_machine_reel","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_temps_de_reglage_mo_reel","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_temps_de_reglage_prevu","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_type_de_chevauchement","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_type_reapprovisionnement","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_id_affaire","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_id_bonregroupementoperationof","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_id_categorieoperateur","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_id_categorieregleur","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_id_centrecharge","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_id_creeparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_id_modifieparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_id_operationmere","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_idoperationordrefabrication","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_id_pdcordrefabrication","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","operation_id_tarifsoustraitance","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","type_of_id_typeof","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","type_of_code_type_of","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","type_of_couleur","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","type_of_date_creation_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","type_of_date_fin_validite","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","type_of_date_modification_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","type_of_destination","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","type_of_horizon","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","type_of_libelle_type_of","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","type_of_id_creeparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","type_of_id_modifieparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","priorite_id_prioriteapprovisionnement","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","priorite_couleur","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","priorite_date_creation_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","priorite_date_fin_validite","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","priorite_date_modification_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","priorite_etiquette_de_priorite","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","priorite_libelle_priorite_approvisionnement","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","priorite_ordre_de_priorite","integer"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","priorite_id_creeparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","priorite_id_modifieparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_id_multisociete","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_code_identifiant_activite","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_capital_social","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_code_du_journal_des_achats","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_code_du_journal_des_avoirs_a_recevoir","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_code_du_journal_des_immobilisations","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_code_du_journal_des_notes_de_frais","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_code_du_journal_des_ventes","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_commentaire","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_date_creation_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_date_fin_validite","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_date_modification_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_forme_juridique","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_numero_tva_intracommunautaire","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_raison_sociale","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_texte_tva","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_id_creeparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_id_compteprincipal","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_societe_id_modifieparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_id_etablissement","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_date_creation_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_date_fin_validite","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_date_modification_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_nom","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_identifiant_etablissement","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_id_adresseprincipale","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_id_adresseprincipalefacturation","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_id_adresseprincipalelivraison","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_id_creeparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_id_lieustockageprincipal","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","etbl_id_modifieparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","charge_detail_id_pdcchargedetaillee","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","charge_detail_charge_utilisee","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","charge_detail_date_creation_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","charge_detail_date_fin_validite","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","charge_detail_date_modification_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","charge_detail_dont_charges_issues_des_suggestions","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","charge_detail_pourcentage_de_la_charge_totale","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","charge_detail_type_du_detail","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","charge_detail_id_creeparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_charge_detaillee","charge_detail_id_modifieparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_id_ordrefabrication","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_a_fabriquer","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_avance_retard_debut_fabrication","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_avance_retard_fin_fabrication","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_code_de_l_of","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_commence_le","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_commentaire","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_cout_de_frais_generaux_prevu","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_cout_de_frais_generaux_reel","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_cout_de_revient_prevu_complet","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_cout_de_revient_prevu_complet_composants","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_cout_de_revient_prevu_complet_machine","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_cout_revient_prevu_complet_main_oeuvre","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_cout_prevu_complet_sous_traitance","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_cout_de_revient_prevu_direct","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_cout_de_revient_reel_complet","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_cout_de_revient_reel_direct","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_cree_le","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_cycle_of","integer"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_date_creation_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_date_de_lancement_en_production","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_date_fin_validite","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_date_modification_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_debut_prevue_le","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_derniere_modification_de_la_fin_prevue","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_designation","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_eclatement","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_etat_d_avancement","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_fin_initiale_prevue_le","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_fin_prevue_le","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_fin_reelle_le","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_marge_sur_besoin","integer"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_marge_sur_la_fin_initiale","integer"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_marge_sur_la_fin_prevue","integer"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_marge_sur_le_debut_prevu","integer"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_nb_jours_avance_retard_debut_fabrication","integer"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_nb_jours_avance_retard_fin_fabrication","integer"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_niveau_de_l_ordre_de_fabrication","integer"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_of_fige","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_origine_ordre_de_fabrication","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_quantite_fabriquee","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_quantite_rebutee","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_reference","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_statut_planification_ordre_fabrication","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_statut_de_publication_bon_de_travail","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_statut_de_publication_fiche_suiveuse","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_statut_de_publication_liste_a_servir","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_unite_gestion","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_valeur_de_priorite","numeric"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_id_composantordrefabrication","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_id_creeparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_id_deroulescenarioquestion","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_id_fichenonconformite","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_id_gammenomenclature","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_id_lieustockage","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_id_lignecommandevente","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_id_modifieparsysteme","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_id_ordrefabricationorigine","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_id_prioriteapprovisionnement","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_id_prioriteapprovisionnementcalcule","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_id_unitegestion","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","OF_sup_supervision","text"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_id_programmeproduction","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_code_programme_production","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_commentaire","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_date_creation_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_date_de_cloture","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_date_fin_validite","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_date_modification_systeme","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_debut_le","date"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_debut_prevu_le","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_etat_d_avancement","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_fin_le","date"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_fin_prevu_le","timestamp without time zone"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_libelle_programme_production","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_statut_de_publication","character varying"
"TARRERIAS_SE_TARRERIAS_BONJEAN_Production","vue_composant_ordre_fabrication","programme_type_de_regroupement_d_operation","character varying"
